Frovatriptan,5-hydroxytryptaminereceptor1D,Agonist
Frovatriptan,5-hydroxytryptaminereceptor1B,Agonist
Fulvestrant,Estrogenreceptoralpha,Antagonist
Gabapentin,Voltage-dependentcalciumchannelsubunitalpha-2/delta-1,Inhibitor
Gabapentin,Voltage-dependentcalciumchannelsubunitalpha-2/delta-2,Inhibitor
Gabapentin,Voltage-dependentN-typecalciumchannelsubunitalpha-1B,Inhibitor
Gabapentin,AdenosinereceptorA1,Agonist
GallamineTriethiodide,MuscarinicacetylcholinereceptorM2,Antagonist
GallamineTriethiodide,Acetylcholinesterase,Inhibitor
GallamineTriethiodide,Neuronalacetylcholinereceptorsubunitalpha-2,Antagonist
Galliumnitrate,Ribonucleoside-diphosphatereductasesubunitM2,Inhibitor
Galliumnitrate,"V-typeprotonATPasesubunitB,brainisoform",Inhibitor
Galliumnitrate,Osteocalcin,Antagonist
Galliumnitrate,Hydroxylapatite,Modulator
Galliumnitrate,Protein-tyrosine-phosphatase,Inhibitor
Galliumnitrate,Interleukin-1beta,Antagonist
GammaHydroxybutyricAcid,Gamma-hydroxybutyrate(GHB)receptor,Agonist
GammaHydroxybutyricAcid,Gamma-aminobutyricacidreceptorsubunitbeta-1,Agonist
Ganirelix,Gonadotropin-releasinghormonereceptor,Antagonist
Gatifloxacin,DNAgyrasesubunitA,Inhibitor
Gatifloxacin,DNAgyrasesubunitB,Inhibitor
Gatifloxacin,DNAtopoisomerase4subunitA,Inhibitor
Gatifloxacin,DNAtopoisomerase4subunitB,Inhibitor
Gemfibrozil,Peroxisomeproliferator-activatedreceptoralpha,Agonist
Gemifloxacin,DNAgyrasesubunitA,Inhibitor
Gemifloxacin,DNAtopoisomerase4subunitA,Inhibitor
Gemtuzumabozogamicin,MyeloidcellsurfaceantigenCD33,Antibody
Genistein,Estrogenreceptorbeta,Agonist
Genistein,DNAtopoisomerase2-alpha,Agonist
Gliquidone,ATP-bindingcassettesub-familyCmember8,Inhibitor
Gliquidone,ATP-sensitiveinwardrectifierpotassiumchannel8,Inhibitor
Glucosamine,Matrixmetalloproteinase-9,Antagonist
Glucosamine,NuclearfactorNF-kappa-Bp100subunit,Antagonist
Glyburide,"Sulfonylureareceptor1,Kir6.2(ProteinGroup)",Blocker
Glyburide,Gprotein-activatedinwardrectifierpotassiumchannel4,Inhibitor
Glyburide,ATP-bindingcassettesub-familyCmember9,Modulator
Glyburide,Bilesaltexportpump,Inhibitor
Glyburide,ATP-bindingcassettesub-familyAmember1,Inhibitor
Glyburide,Cysticfibrosistransmembraneconductanceregulator,Antagonist
Granisetron,5-hydroxytryptaminereceptor3A,Antagonist
Grazoprevir,NS3/4Aprotein,Antagonist
Grepafloxacin,DNAgyrasesubunitA,Inhibitor
Grepafloxacin,DNAtopoisomerase4subunitA,Inhibitor
Griseofulvin,Tubulinbetachain,Inhibitor
Griseofulvin,Tubulinalphachain,Inhibitor
Griseofulvin,"Keratin,typeIcytoskeletal12",unknown
Guanfacine,Alpha-2Aadrenergicreceptor,Agonist
Guanfacine,Alpha-2Badrenergicreceptor,Binder
GW-501516,Peroxisomeproliferator-activatedreceptordelta,Agonist
GW-501516,Peroxisomeproliferator-activatedreceptoralpha,Agonist
Halazepam,Gamma-aminobutyricacidreceptorsubunitalpha-1,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitalpha-2,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitalpha-3,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitalpha-5,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitgamma-1,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitgamma-2,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitgamma-3,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitbeta-1,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitbeta-3,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitepsilon,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitrho-1,Potentiator
Halazepam,Gamma-aminobutyricacidreceptorsubunitrho-3,Potentiator
Haloperidol,D(2)dopaminereceptor,Antagonist
Haloperidol,D(1A)dopaminereceptor,Antagonist
Haloperidol,D(3)dopaminereceptor,Inverseagonist
Halothane,PotassiumchannelsubfamilyKmember3,Binder
Halothane,PotassiumchannelsubfamilyKmember9,Binder
Halothane,Calcium-activatedpotassiumchannelsubunitalpha-1,Inhibitor
Halothane,"Glutamatereceptorionotropic,NMDA3A",Antagonist
Halothane,"Glutamatereceptorionotropic,NMDA3B",Antagonist
Halothane,"Glutamatereceptorionotropic,NMDA2A",Antagonist
Halothane,Glycinereceptorsubunitalpha-1,Allostericmodulator
Halothane,Rhodopsin,Other
Halothane,Gprotein-activatedinwardrectifierpotassiumchannel2,Inhibitor
Halothane,Gprotein-activatedinwardrectifierpotassiumchannel1,Inhibitor
Halothane,NADH-ubiquinoneoxidoreductasechain1,Inhibitor
Halothane,Intermediateconductancecalcium-activatedpotassiumchannelprotein4,Inhibitor
Halothane,"ATPsynthasesubunitdelta,mitochondrial",unknown
Halothane,Calcium-transportingATPasetype2Cmember1,unknown
Halothane,Gamma-aminobutyricacidreceptorsubunitalpha-1,unknown
Halothane,NeuropeptideSreceptor,unknown
Heparin,Antithrombin-III,Potentiator
Heparin,CoagulationfactorX,Inhibitor
Heparin,P-selectin,Inhibitor
Heroin,Mu-typeopioidreceptor,Agonist
Heroin,Kappa-typeopioidreceptor,Agonist
Heroin,Delta-typeopioidreceptor,Agonist
Hexocyclium,MuscarinicacetylcholinereceptorM1,Antagonist
Hexocyclium,MuscarinicacetylcholinereceptorM2,Antagonist
Hexocyclium,MuscarinicacetylcholinereceptorM3,Antagonist
Hexocyclium,MuscarinicacetylcholinereceptorM4,Antagonist
Histrelin,Gonadotropin-releasinghormonereceptor,Agonist
Homosalate,Progesteronereceptor,Antagonist
Homosalate,Androgenreceptor,Antagonist
HumanC1-esteraseinhibitor,ComplementC1rsubcomponent,Inhibitor
HumanC1-esteraseinhibitor,ComplementC1ssubcomponent,Inhibitor
HumanC1-esteraseinhibitor,Plasmakallikrein,Inhibitor
HumanC1-esteraseinhibitor,CoagulationfactorXII,Inhibitor
HumanC1-esteraseinhibitor,Prothrombin,Inhibitor
HumanC1-esteraseinhibitor,CoagulationfactorXI,Inhibitor
HumanC1-esteraseinhibitor,Tissue-typeplasminogenactivator,Inhibitor
Hyaluronidase(HumanRecombinant),Hyaluronan,Inhibitor
Hydralazine,Membraneprimaryamineoxidase,Inhibitor
Hydralazine,Prolyl4-hydroxylasesubunitalpha-1,Inhibitor
Hydroxyprogesteronecaproate,Progesteronereceptor,Agonist
Ibrutinib,Tyrosine-proteinkinaseBTK,Inhibitor
Ibuprofen,ProstaglandinG/Hsynthase2,Inhibitor
Ibuprofen,ApoptosisregulatorBcl-2,Modulator
Ibuprofen,Thrombomodulin,Negativemodulator
Ibuprofen,Tissue-typeplasminogenactivator,Binder
Ibuprofen,"Fattyacid-bindingprotein,intestinal",Activator
Ibuprofen,Peroxisomeproliferator-activatedreceptorgamma,Inhibitor
Ibuprofen,Cysticfibrosistransmembraneconductanceregulator,Activator
Ibutilide,Voltage-dependentL-typecalciumchannelsubunitalpha-1C,Activator
Ibutilide,Voltage-dependentL-typecalciumchannelsubunitbeta-1,Activator
Ibutilide,Potassiumvoltage-gatedchannelsubfamilyHmember2,Inhibitor
Ibutilide,Voltage-dependentcalciumchannelsubunitalpha-2/delta-1,Activator
Ibutilide,Voltage-dependentcalciumchannelgamma-1subunit,Activator
Ibutilide,PotassiumchannelsubfamilyKmember1,Inhibitor
Ibutilide,PotassiumchannelsubfamilyKmember6,Inhibitor
Ibutilide,Potassiumvoltage-gatedchannelsubfamilyHmember6,Inhibitor
Ibutilide,Potassiumvoltage-gatedchannelsubfamilyHmember7,Inhibitor
Ibutilide,ATP-sensitiveinwardrectifierpotassiumchannel11,Inhibitor
Icatibant,B2bradykininreceptor,Antagonist
Icatibant,AminopeptidaseN,Inhibitor
Icotinib,Epidermalgrowthfactorreceptor,Antagonist
Iloperidone,5-hydroxytryptaminereceptor2A,Antagonist
Iloperidone,D(2)dopaminereceptor,Antagonist
Iloperidone,D(1A)dopaminereceptor,Antagonist
Iloperidone,D(3)dopaminereceptor,Antagonist
Iloperidone,D(4)dopaminereceptor,Antagonist
Iloperidone,5-hydroxytryptaminereceptor1A,Antagonist
Iloperidone,5-hydroxytryptaminereceptor6,Antagonist
Iloperidone,5-hydroxytryptaminereceptor7,Antagonist
Iloperidone,Alpha-1Aadrenergicreceptor,Antagonist
Iloperidone,HistamineH1receptor,Antagonist
Iloperidone,Alpha-2Cadrenergicreceptor,Antagonist
Imatinib,BCR/ABLfusionproteinisoformX9,Inhibitor
Imatinib,Mast/stemcellgrowthfactorreceptorKit,AntagonistMultitarget
Imatinib,RETproto-oncogene,Inhibitor
Imatinib,Highaffinitynervegrowthfactorreceptor,Antagonist
Imatinib,Macrophagecolony-stimulatingfactor1receptor,Antagonist
Imatinib,Platelet-derivedgrowthfactorreceptoralpha,Antagonist
Imatinib,Epithelialdiscoidindomain-containingreceptor1,Antagonist
Imatinib,Tyrosine-proteinkinaseABL1,Inhibitor
Imatinib,Platelet-derivedgrowthfactorreceptorbeta,Antagonist
Imipramine,Sodium-dependentnoradrenalinetransporter,Inhibitor
Imipramine,Sodium-dependentserotonintransporter,Inhibitor
Imipramine,5-hydroxytryptaminereceptor2A,Antagonist
Imipramine,HistamineH1receptor,Antagonist
Imipramine,Alpha-1Aadrenergicreceptor,Antagonist
Imipramine,Alpha-1Dadrenergicreceptor,Antagonist
Imipramine,MuscarinicacetylcholinereceptorM1,Antagonist
Imipramine,MuscarinicacetylcholinereceptorM2,Antagonist
Imipramine,MuscarinicacetylcholinereceptorM3,Antagonist
Imipramine,MuscarinicacetylcholinereceptorM4,Antagonist
Imipramine,MuscarinicacetylcholinereceptorM5,Antagonist
Imipramine,Potassiumvoltage-gatedchannelsubfamilyDmember2,Inhibitor
Imipramine,Potassiumvoltage-gatedchannelsubfamilyDmember3,Inhibitor
Imipramine,5-hydroxytryptaminereceptor2C,AntagonistBinder
Imipramine,Alpha-1Badrenergicreceptor,Antagonist
Imipramine,5-hydroxytryptaminereceptor7,Antagonist
Imipramine,D(1)dopaminereceptor(ProteinGroup),Binder
Imipramine,D(2)dopaminereceptor,Binder
Imipramine,Potassiumvoltage-gatedchannelsubfamilyHmember2,Inhibitor
Imipramine,Sodium-dependentdopaminetransporter,Activator
Imipramine,5-hydroxytryptaminereceptor1A,Binder
Imiquimod,Toll-likereceptor7,Agonist
Imiquimod,Toll-likereceptor8,Agonist
Indacaterol,Beta-2adrenergicreceptor,Agonist
Indapamide,Potassiumvoltage-gatedchannelsubfamilyKQTmember1,Inhibitor
Indapamide,Potassiumvoltage-gatedchannelsubfamilyEmember1,Inhibitor
Indinavir,Humanimmunodeficiencyvirustype1protease,Inhibitor
Indoramin,Alpha-1Aadrenergicreceptor,Antagonist
IngenolMebutate,ProteinkinaseCdeltatype,Ligand
IngenolMebutate,ProteinkinaseCalphatype,Ligand
Inositolnicotinate,Hydroxycarboxylicacidreceptor3,Agonist
Inositolnicotinate,Hydroxycarboxylicacidreceptor2,Agonist
Inotuzumabozogamicin,B-cellreceptorCD22,Antibody
InsulinDegludec,Insulinreceptor,Ligand
InsulinGlargine,Insulinreceptor,Agonist
InsulinGlargine,Insulin-likegrowthfactor1receptor,Agonist
InsulinLispro,Insulinreceptor,Agonist
Interferonbeta-1b,Interferonalpha/betareceptor1,Agonist
Interferonbeta-1b,Interferonalpha/betareceptor2,Agonist
Interferongamma-1b,Interferongammareceptor1,Binder
Interferongamma-1b,Interferongammareceptor2,Binder
Isocarboxazid,Amineoxidase[flavin-containing]A,Inhibitor
Isocarboxazid,Amineoxidase[flavin-containing]B,Inhibitor
Isometheptene,Alpha-1Aadrenergicreceptor,Agonist
Isometheptene,Synapticvesicularaminetransporter,Inhibitor
Isopropamide,MuscarinicacetylcholinereceptorM3,Antagonist
Isopropamide,MuscarinicacetylcholinereceptorM4,Antagonist
IsosorbideMononitrate,Guanylatecyclasesolublesubunitalpha-2,Inducer
Isradipine,Voltage-dependentL-typecalciumchannelsubunitalpha-1C,Inhibitor
Isradipine,Voltage-dependentcalciumchannelsubunitalpha-2/delta-1,Inhibitor
Isradipine,Voltage-dependentL-typecalciumchannelsubunitbeta-2,Inhibitor
Isradipine,Voltage-dependentT-typecalciumchannelsubunitalpha-1H,Inhibitor
Isradipine,Voltage-dependentcalciumchannelsubunitalpha-2/delta-2,Inhibitor
Isradipine,Voltage-dependentL-typecalciumchannelsubunitalpha-1D,Inhibitor
Isradipine,Voltage-dependentL-typecalciumchannelsubunitalpha-1S,Inhibitor
Itraconazole,Lanosterol14-alphademethylase,Inhibitor
Itraconazole,Lanosterol14-alphademethylase,Inhibitor
Ivacaftor,Cysticfibrosistransmembraneconductanceregulator,Potentiator
Ivermectin,Gamma-aminobutyricacidreceptorsubunitbeta-3,Agonist
Ivermectin,Glycinereceptorsubunitalpha-3,Agonist
Ixabepilone,Tubulinbeta-3chain,Inhibitor
Ketazolam,Translocatorprotein,Agonist
Ketazolam,Gamma-aminobutyricacidreceptorsubunitalpha-1,Potentiator
Ketazolam,Gamma-aminobutyricacidreceptorsubunitbeta-1,Potentiator
Ketazolam,Gamma-aminobutyricacidreceptorsubunitgamma-1,Potentiator
Ketazolam,Gamma-aminobutyricacidreceptorsubunitdelta,Potentiator
Ketazolam,Gamma-aminobutyricacidreceptorsubunitepsilon,Potentiator
Ketorolac,ProstaglandinG/Hsynthase2,Inhibitor
Ketorolac,ProstaglandinG/Hsynthase1,Inhibitor
Ketotifen,HistamineH1receptor,Antagonist
Ketotifen,"6-phosphogluconatedehydrogenase,decarboxylating",Inhibitor
Lamotrigine,Sodiumchannelproteintype2subunitalpha,Inhibitor
Lanreotide,Somatostatinreceptortype2,Agonist
Lanreotide,Somatostatinreceptortype5,Agonist
Lansoprazole,Potassium-transportingATPasealphachain1,Inhibitor
Lapatinib,Epidermalgrowthfactorreceptor,Antagonist
Lapatinib,Receptortyrosine-proteinkinaseerbB-2,Antagonist
Lasofoxifene,Estrogenreceptoralpha,AntagonistAgonistNegativemodulator
Lasofoxifene,Estrogenreceptorbeta,Agonist
Lasofoxifene,Cannabinoidreceptor2,Inverseagonist
Latanoprost,ProstaglandinF2-alphareceptor,Agonist
Ledipasvir,Nonstructuralprotein5A,Inhibitor
Leflunomide,"Dihydroorotatedehydrogenase(quinone),mitochondrial",Inhibitor
Leflunomide,Arylhydrocarbonreceptor,Agonist
Leflunomide,Protein-tyrosinekinase2-beta,Antagonist
Lenograstim,Granulocytecolony-stimulatingfactorreceptor,Agonist
Lepirudin,Prothrombin,Inhibitor
Letrozole,CytochromeP45019A1,Antagonist
Levallorphan,Mu-typeopioidreceptor,Partialagonist
Levamisole,Neuronalacetylcholinereceptorsubunitalpha-3,Agonist
Levamisole,Acetylcholinereceptorsubunitalpha-typeunc-38,Activator
Levamisole,Acetylcholinereceptorsubunitbeta-typelev-1,Activator
Levobetaxolol,Beta-1adrenergicreceptor,Antagonist
Levobunolol,Beta-1adrenergicreceptor,Antagonist
Levobunolol,Beta-2adrenergicreceptor,Antagonist
Levobupivacaine,Sodiumchannelproteintype10subunitalpha,Inhibitor
Levocetirizine,HistamineH1receptor,AntagonistInhibitor
Levofloxacin,DNAgyrasesubunitA,Inhibitor
Levofloxacin,DNAtopoisomerase4subunitA,Inhibitor
Levofloxacin,DNAtopoisomerase2-alpha,Inhibitor
LevomethadylAcetate,Mu-typeopioidreceptor,Agonist
LevomethadylAcetate,Neuronalacetylcholinereceptorsubunitbeta-4,unknown
LevomethadylAcetate,Neuronalacetylcholinereceptorsubunitalpha-3,Antagonist
Levomilnacipran,Sodium-dependentserotonintransporter,Inhibitor
Levomilnacipran,Sodium-dependentnoradrenalinetransporter,Inhibitor
Lifitegrast,Integrinalpha-L,Antagonist
Limaprost,ProstaglandinE2receptorEP1subtype,Agonist
Limaprost,ProstaglandinE2receptorEP2subtype,Agonist
Limaprost,ProstaglandinE2receptorEP3subtype,Agonist
Linaclotide,Heat-stableenterotoxinreceptor,Agonist
Linagliptin,Dipeptidylpeptidase4,Inhibitor
Lisdexamfetamine,Alpha-1Badrenergicreceptor,Antagonist
Lisdexamfetamine,Sodium-dependentdopaminetransporter,Inhibitor
Lisuride,D(2)dopaminereceptor,Agonist
Lisuride,D(3)dopaminereceptor,Agonist
Lisuride,D(4)dopaminereceptor,Agonist
Lisuride,D(1B)dopaminereceptor,Antagonist
Lisuride,5-hydroxytryptaminereceptor1A,Agonist
Lisuride,5-hydroxytryptaminereceptor2B,Antagonist
Lisuride,5-hydroxytryptaminereceptor2A,Agonist
Lisuride,5-hydroxytryptaminereceptor2C,Agonist
Lisuride,5-hydroxytryptaminereceptor1B,Agonist
Lisuride,Alpha-2Aadrenergicreceptor,unknown
Lisuride,Alpha-2Badrenergicreceptor,unknown
Lisuride,Alpha-2Cadrenergicreceptor,unknown
Lithium,Glycogensynthasekinase-3beta,Inhibitor
Lithium,Inositolmonophosphatase1,Inhibitor
Lithium,Inositolmonophosphatase2,Inhibitor
Lithium,Glutamatereceptor3,Potentiator
Lobeglitazone,Peroxisomeproliferator-activatedreceptorgamma,Activator
Lofexidine,Alpha-2Aadrenergicreceptor,Agonist
Lomefloxacin,DNAgyrasesubunitA,Inhibitor
Lomefloxacin,DNAtopoisomerase4subunitA,Inhibitor
Lomefloxacin,DNAtopoisomerase2-alpha,Inhibitor
Loperamide,Mu-typeopioidreceptor,Agonist
Loperamide,Delta-typeopioidreceptor,Agonist
Loperamide,Kappa-typeopioidreceptor,Agonist
Loperamide,Voltage-dependentP/Q-typecalciumchannelsubunitalpha-1A,Inhibitor
Loperamide,Pro-opiomelanocortin,Modulator
Loperamide,Calmodulin,Inhibitor
Lopinavir,Humanimmunodeficiencyvirustype1protease,Inhibitor
Loratadine,HistamineH1receptor,Antagonist
Lorazepam,GABA-Areceptor(anionchannel)(ProteinGroup),Positiveallostericmodulator
Lorazepam,Translocatorprotein,Other
Lornoxicam,ProstaglandinG/Hsynthase1,Inhibitor
Lornoxicam,ProstaglandinG/Hsynthase2,Inhibitor
Lovastatin,3-hydroxy-3-methylglutaryl-coenzymeAreductase,Inhibitor
Lovastatin,Integrinalpha-L,unknown
Lovastatin,Histonedeacetylase2,Other
Loxapine,D(1A)dopaminereceptor,Antagonist
Loxapine,D(2)dopaminereceptor,Antagonist
Loxapine,5-hydroxytryptaminereceptor2A,Antagonist
Loxapine,5-hydroxytryptaminereceptor2C,Antagonist
Loxapine,5-hydroxytryptaminereceptor1A,Binder
Loxapine,5-hydroxytryptaminereceptor1B,Binder
Loxapine,5-hydroxytryptaminereceptor1D,Binder
Loxapine,5-hydroxytryptaminereceptor1E,Binder
Loxapine,5-hydroxytryptaminereceptor3A,Binder
Loxapine,5-hydroxytryptaminereceptor5A,Binder
Loxapine,5-hydroxytryptaminereceptor6,Binder
Loxapine,5-hydroxytryptaminereceptor7,Binder
Loxapine,Alpha-1Aadrenergicreceptor,Binder
Loxapine,Alpha-1Badrenergicreceptor,Binder
Loxapine,Alpha-2Aadrenergicreceptor,Binder
Loxapine,Alpha-2Badrenergicreceptor,Binder
Loxapine,Alpha-2Cadrenergicreceptor,Binder
Loxapine,Beta-1adrenergicreceptor,Binder
Loxapine,MuscarinicacetylcholinereceptorM1,Binder
Loxapine,MuscarinicacetylcholinereceptorM2,Binder
Loxapine,MuscarinicacetylcholinereceptorM3,Binder
Loxapine,MuscarinicacetylcholinereceptorM4,Binder
Loxapine,MuscarinicacetylcholinereceptorM5,Binder
Loxapine,D(1)dopaminereceptor(ProteinGroup),Binder
Loxapine,D(3)dopaminereceptor,Binder
Loxapine,D(4)dopaminereceptor,Binder
Loxapine,D(1B)dopaminereceptor,Binder
Loxapine,HistamineH1receptor,Binder
Loxapine,HistamineH2receptor,Binder
Loxapine,HistamineH4receptor,Binder
Loxapine,Sodium-dependentserotonintransporter,Binder
Loxapine,Sodium-dependentnoradrenalinetransporter,Binder
Loxapine,Sodium-dependentdopaminetransporter,Binder
L-Tryptophan,"Tryptophan--tRNAligase,cytoplasmic",Inhibitor
L-Tryptophan,Tryptophan--tRNAligase,Inhibitor
L-Tryptophan,"Tryptophan--tRNAligase,mitochondrial",Inhibitor
Lubiprostone,Chloridechannelprotein2,Inducer
Lumacaftor,Cysticfibrosistransmembraneconductanceregulator,Modulator
Lumiracoxib,ProstaglandinG/Hsynthase2,Inhibitor
Lumiracoxib,ProstaglandinG/Hsynthase1,Inhibitor
Lurasidone,D(2)dopaminereceptor,Antagonist
Lurasidone,5-hydroxytryptaminereceptor2A,Antagonist
Lurasidone,5-hydroxytryptaminereceptor7,Antagonist
Lurasidone,5-hydroxytryptaminereceptor1A,Antagonist
Lurasidone,Alpha-2Cadrenergicreceptor,Antagonist
Lutropinalfa,Lutropin-choriogonadotropichormonereceptor,Agonist
LysergicAcidDiethylamide,5-hydroxytryptaminereceptor1A,Agonist
Magnesiumsalicylate,ProstaglandinG/Hsynthase2,Inhibitor
Magnesiumsalicylate,ProstaglandinG/Hsynthase1,Inhibitor
Maprotiline,Sodium-dependentnoradrenalinetransporter,Inhibitor
Maprotiline,HistamineH1receptor,Antagonist
Maprotiline,MuscarinicacetylcholinereceptorM1,Antagonist
Maprotiline,MuscarinicacetylcholinereceptorM2,Antagonist
Maprotiline,MuscarinicacetylcholinereceptorM3,Antagonist
Maprotiline,MuscarinicacetylcholinereceptorM4,Antagonist
Maprotiline,MuscarinicacetylcholinereceptorM5,Antagonist
Maprotiline,Alpha-1adrenergicreceptors(ProteinGroup),Antagonist
Maprotiline,5-hydroxytryptaminereceptor2A,Binder
Maprotiline,5-hydroxytryptaminereceptor2C,Binder
Maprotiline,5-hydroxytryptaminereceptor7,Antagonist
Maprotiline,D(2)dopaminereceptor,Binder
Maprotiline,Alpha-2adrenergicreceptors(ProteinGroup),Antagonist
Maraviroc,C-Cchemokinereceptortype5,Antagonist
Mebendazole,Tubulinalpha-1Achain,Inhibitor
Mebendazole,Tubulinbeta-4Bchain,Inhibitor
Medrysone,Glucocorticoidreceptor,Agonist
Megestrolacetate,Progesteronereceptor,Agonist
Megestrolacetate,Glucocorticoidreceptor,Agonist
Melatonin,Melatoninreceptortype1A,Agonist
Melatonin,Melatoninreceptortype1B,Agonist
Melatonin,Estrogenreceptoralpha,Antagonist
Melatonin,NuclearreceptorROR-beta,Agonist
Melatonin,Calmodulin,Inhibitor
Melatonin,Myeloperoxidase,Inhibitor
Meloxicam,ProstaglandinG/Hsynthase2,Inhibitor
Meloxicam,ProstaglandinG/Hsynthase1,Inhibitor
Memantine,"Glutamatereceptorionotropic,NMDA3A",Antagonist
Memantine,"Glutamatereceptorionotropic,NMDA2A",Antagonist
Memantine,"Glutamatereceptorionotropic,NMDA2B",Antagonist
Memantine,5-hydroxytryptaminereceptor3A,Antagonist
Memantine,D(2)dopaminereceptor,Agonist
Menotropins,Follicle-stimulatinghormonereceptor,Binder
Menthol,TransientreceptorpotentialcationchannelsubfamilyMmember8,Inducer
Menthol,TransientreceptorpotentialcationchannelsubfamilyAmember1,Inducer
Menthol,TransientreceptorpotentialcationchannelsubfamilyVmember3,Inducer
Menthol,Kappa-typeopioidreceptor,Agonist
Mephenytoin,Sodiumchannelproteintype5subunitalpha,Inhibitor
Mephenytoin,Nuclearreceptorsubfamily1groupImember2,Activator
Mepivacaine,Sodiumchannelproteintype10subunitalpha,Inhibitor
Meprobamate,Gamma-aminobutyricacidreceptorsubunitalpha-1,Agonist
Meprobamate,Gamma-aminobutyricacidreceptorsubunitalpha-2,Agonist
Meprobamate,Gamma-aminobutyricacidreceptorsubunitalpha-3,Agonist
Meprobamate,Gamma-aminobutyricacidreceptorsubunitalpha-4,Agonist
Meprobamate,Gamma-aminobutyricacidreceptorsubunitalpha-5,Agonist
Meprobamate,Gamma-aminobutyricacidreceptorsubunitalpha-6,Agonist
Meprobamate,GABA-Areceptor(anionchannel)(ProteinGroup),Positiveallostericmodulator
Mesalazine,ProstaglandinG/Hsynthase2,Inhibitor
Mesalazine,ProstaglandinG/Hsynthase1,Inhibitor
Mesalazine,Arachidonate5-lipoxygenase,Inhibitor
Mesalazine,Peroxisomeproliferator-activatedreceptorgamma,Agonist
Mesalazine,Inhibitorofnuclearfactorkappa-Bkinasesubunitalpha,Inhibitor
Mesalazine,Inhibitorofnuclearfactorkappa-Bkinasesubunitbeta,Inhibitor
Mesoridazine,D(2)dopaminereceptor,Antagonist
Mesoridazine,5-hydroxytryptaminereceptor2A,Antagonist
Metformin,5'-AMP-activatedproteinkinasesubunitbeta-1,Inducer
Methacholine,MuscarinicacetylcholinereceptorM3,Agonist
Methadone,Mu-typeopioidreceptor,Agonist
Methadone,"Glutamatereceptorionotropic,NMDA3A",Antagonist
Methadone,Neuronalacetylcholinereceptorsubunitalpha-10,Antagonist
Methadone,Delta-typeopioidreceptor,Agonist
Methadone,5-hydroxytryptaminereceptor3A,Antagonist
MethadylAcetate,Mu-typeopioidreceptor,Agonist
Methamphetamine,Sodium-dependentdopaminetransporter,Negativemodulator
Methamphetamine,Sodium-dependentserotonintransporter,Negativemodulator
Methamphetamine,Sodium-dependentnoradrenalinetransporter,Negativemodulator
Methamphetamine,Synapticvesicularaminetransporter,Inhibitor
Methamphetamine,Chromaffingranuleaminetransporter,Inhibitor
Methamphetamine,Traceamine-associatedreceptor1,Agonist
Methamphetamine,Alpha-2Aadrenergicreceptor,Agonist
Methamphetamine,Alpha-2Badrenergicreceptor,Agonist
Methamphetamine,Alpha-2Cadrenergicreceptor,Agonist
Methamphetamine,Amineoxidase[flavin-containing]A,Inhibitor
Methamphetamine,Amineoxidase[flavin-containing]B,Inhibitor
Methocarbamol,Carbonicanhydrase1,Inhibitor
Methotrimeprazine,D(2)dopaminereceptor,Antagonist
Methotrimeprazine,D(1A)dopaminereceptor,Antagonist
Methotrimeprazine,D(1B)dopaminereceptor,Antagonist
Methotrimeprazine,D(3)dopaminereceptor,Antagonist
Methotrimeprazine,D(4)dopaminereceptor,Antagonist
Methotrimeprazine,5-hydroxytryptaminereceptor2A,Antagonist
Methotrimeprazine,5-hydroxytryptaminereceptor2C,Antagonist
Methotrimeprazine,HistamineH1receptor,Antagonist
Methotrimeprazine,MuscarinicacetylcholinereceptorM1,Antagonist
Methotrimeprazine,MuscarinicacetylcholinereceptorM2,Antagonist
Methotrimeprazine,MuscarinicacetylcholinereceptorM3,Antagonist
Methotrimeprazine,MuscarinicacetylcholinereceptorM4,Antagonist
Methotrimeprazine,MuscarinicacetylcholinereceptorM5,Antagonist
Methotrimeprazine,Alpha-1Aadrenergicreceptor,Antagonist
Methotrimeprazine,Alpha-1Badrenergicreceptor,Antagonist
Methotrimeprazine,Alpha-1Dadrenergicreceptor,Antagonist
Methotrimeprazine,Alpha-2Aadrenergicreceptor,Antagonist
Methotrimeprazine,Alpha-2Badrenergicreceptor,Antagonist
Methotrimeprazine,Alpha-2Cadrenergicreceptor,Antagonist
Methoxyflurane,Gamma-aminobutyricacidreceptorsubunitalpha-1,Agonist
Methoxyflurane,Glutamatereceptor1,Antagonist
Methoxyflurane,Glycinereceptorsubunitalpha-1,Agonist
Methoxyflurane,Calcium-transportingATPasetype2Cmember1,Inhibitor
Methoxyflurane,Potassiumvoltage-gatedchannelsubfamilyAmember1,Inducer
Methoxyflurane,"ATPsynthasesubunitdelta,mitochondrial",Unknown
Methoxyflurane,NADH-ubiquinoneoxidoreductasechain1,Unknown
Methoxyflurane,GABA-Areceptor(anionchannel)(ProteinGroup),Positiveallostericmodulator
